2233,35.078699,33.383058
2234,35.087162,33.383120
2235,35.096533,33.376004
2236,35.111973,33.371764
2237,35.105910,33.362158
2238,35.085679,33.365747
2300,35.122139,33.282798
2301,35.121953,33.292309
2302,35.121226,33.297140
2303,35.114960,33.291896
2304,35.110408,33.289286
2305,35.109014,33.283349
2306,35.130660,33.282767
2310,35.111208,33.300390
2311,35.107495,33.309712
2312,35.102587,33.296167
2313,35.092849,33.303429
2314,35.092858,33.311173
2320,35.116200,33.302844
2321,35.121640,33.309026
2322,35.122490,33.316269
2323,35.116081,33.317743
2324,35.118148,33.324235
2325,35.108429,33.333421
2326,35.100073,33.328253
2328,35.102070,33.350277
2330,35.128374,33.318694
2331,35.130523,33.312959
2332,35.127398,33.303590
2333,35.132602,33.308777
2334,35.136629,33.304203
2335,35.139919,33.290844
2350,35.104595,33.290383
2360,35.172006,33.338683
2361,35.181558,33.336963
2362,35.181190,33.327776
2363,35.174679,33.337011
2364,35.175531,33.328686
2365,35.176608,33.319712
2368,35.170201,33.336868
2369,35.170271,33.329184
2370,35.170573,33.319067
2373,35.168705,33.338636
2400,35.144098,33.313749
2401,35.144264,33.308654
2402,35.148414,33.303747
2404,35.159983,33.341323
2406,35.164129,33.343925
2407,35.165350,33.338485
2408,35.165664,33.331634
2409,35.166696,33.322857
2410,35.159148,33.333855
2411,35.160972,33.326824
2412,35.154826,33.324135
2413,35.159621,33.319734
2414,35.162067,33.315283
2415,35.152683,33.312920
2416,35.153346,33.300048
2417,35.158977,33.298503
2450,35.094178,33.285841
2460,35.092230,33.263642
2470,35.209364,33.350804
2480,35.066908,33.333871
2531,35.080937,33.482192
2540,35.040739,33.418583
2546,35.076218,33.393081
2547,35.064500,33.402665
2548,35.066428,33.387180
2549,35.066118,33.374866
2560,35.003494,33.360580
2562,35.070905,33.443524
2563,34.989079,33.406369
2564,35.012276,33.342575
2565,34.943377,33.286071
2566,34.985680,33.461137
2567,35.021201,33.481568
2568,34.964028,33.340113
2571,35.035457,33.387958
2572,35.024790,33.377704
2573,35.051596,33.456669
2574,34.953152,33.391381
2600,35.011480,33.181553
2610,34.998866,33.114305
2611,35.075183,33.177126
2612,35.044698,33.177364
2613,34.918254,33.115045
2614,35.052305,33.204133
2615,34.957940,33.156849
2616,35.004778,33.155513
2617,35.049038,33.151771
2618,34.933739,33.211028
2619,34.905494,33.125537
2620,34.925307,33.144656
2622,35.038409,33.120485
2623,34.975198,33.182420
2630,35.060544,33.279054
2640,35.078615,33.243900
2641,35.011327,33.294328
2642,35.039295,33.227985
2643,35.066242,33.230256
2644,34.990740,33.239270
2645,34.969040,33.252997
2646,34.991650,33.305276
2647,35.024222,33.324947
2650,35.032864,33.274629
2651,35.006861,33.221203
2660,35.159835,33.200610
2671,35.112083,33.231142
2673,35.166002,33.103858
2674,35.195380,33.253879
2675,35.183230,33.147725
2679,35.187658,33.203857
2681,35.207292,33.333244
2682,35.129874,33.207492
2720,35.139463,33.129495
2722,35.134166,33.032167
2724,35.145130,33.001331
2725,35.169812,33.059471
2728,35.099223,33.142740
2731,35.131083,33.075243
2740,34.935788,33.088333
2745,34.938135,33.113001
2750,34.957350,33.031561
2751,34.929241,33.043964
2752,34.941354,33.081120
2753,34.973544,33.023955
2754,34.951531,33.013880
2755,34.985282,33.060378
2756,34.939374,33.014921
2757,34.979452,33.007822
2758,34.966347,33.075424
2770,35.096214,32.964378
2771,35.098916,32.994757
2772,35.045043,33.055615
2773,35.034963,33.000134
2774,35.074511,33.020143
2775,35.066025,33.112142
2776,35.058587,33.088789
2777,35.051543,32.974561
2779,35.093359,33.081366
2780,35.100780,33.032779
2781,35.018970,33.034626
2800,34.963423,32.897435
2820,34.985520,32.965177
2821,35.061904,32.865998
2823,35.028413,32.933326
2824,35.110008,32.887765
2825,35.100310,32.870929
2826,35.117090,32.945815
2827,34.991270,32.883992
2831,35.056445,32.914081
2832,35.006055,32.870693
2834,34.989165,32.988276
2835,35.085016,32.877208
2836,35.040012,32.870508
2838,35.113478,32.909138
2839,35.010602,32.909329
2840,35.094363,32.883255
2841,34.969622,32.942262
2842,35.024206,32.884661
2843,35.063372,32.887719
2844,35.065516,32.907478
2845,35.078670,32.903236
2850,34.963606,32.831914
2860,35.078218,32.664932
2861,35.015403,32.786773
2862,35.033176,32.833241
2863,35.054535,32.728415
2864,34.949372,32.726517
2866,34.978647,32.834848
2867,35.003654,32.838995
2869,35.005397,32.730720
2900,35.093941,32.831922
2920,35.103027,32.800726
2921,35.113465,32.744469
2922,35.132376,32.779953
2940,35.178038,32.684456
2950,35.130895,32.668431
2951,35.164707,32.632154
2953,35.151364,32.608331
2954,35.166914,32.711830
2955,35.167180,32.603134
2957,35.155605,32.759856
2960,35.128124,32.723447
2961,35.163439,32.585072
2962,35.151976,32.648904
2964,35.152263,32.619985
2965,35.139659,32.698915
3010,34.662643,33.022611
3011,34.666655,33.019794
3012,34.671453,33.027340
3013,34.668037,33.030591
3015,34.670757,33.018870
3016,34.675973,33.024616
3017,34.676285,33.030878
3020,34.679555,33.031760
3021,34.683852,33.034785
3022,34.678841,33.037330
3025,34.682446,33.039917
3026,34.684476,33.040934
3027,34.685463,33.042949
3030,34.686529,33.047927
3031,34.684085,33.047617
3032,34.681655,33.048749
3035,34.681342,33.052652
3036,34.674294,33.045551
3040,34.678782,33.045979
3041,34.676634,33.041752
3042,34.672401,33.038477
3045,34.653109,33.012693
3046,34.652237,33.001290
3047,34.661605,32.999168
3048,34.663520,33.008707
3050,34.668642,33.008638
3051,34.672646,33.009365
3052,34.671607,33.014023
3055,34.670420,33.001840
3056,34.669983,32.993485
3060,34.676804,33.014385
3061,34.678992,33.018528
3065,34.680667,33.021137
3066,34.685700,33.019198
3067,34.682481,33.023455
3070,34.691806,33.019041
3071,34.686092,33.024441
3075,34.687634,33.029017
3076,34.692053,33.027282
3077,34.695719,33.027448
3080,34.698664,33.020810
3081,34.698810,33.025933
3082,34.702830,33.032243
3083,34.698151,33.036404
3085,34.688072,33.034176
3086,34.693157,33.032870
3087,34.692032,33.037918
3090,34.689557,33.041303
3091,34.691823,33.048583
3095,34.689018,33.050362
3096,34.692558,33.054852
3100,34.693335,33.059179
3101,34.690687,33.063508
3105,34.684631,33.057151
3106,34.686810,33.059173
3107,34.688662,33.066390
3110,34.701571,33.016081
3111,34.705629,33.011244
3112,34.720862,32.996824
3113,34.711521,33.010267
3115,34.722718,33.008344
3116,34.708908,33.022733
3117,34.712717,33.026650
3118,34.727782,33.019856
3119,34.729171,33.009417
3120,34.710755,33.033533
4000,34.694428,33.047657
4001,34.695289,33.042949
4002,34.701951,33.042439
4003,34.699104,33.048643
4004,34.701639,33.053088
4005,34.696710,33.053357
4006,34.696643,33.060487
4007,34.710718,33.039859
4008,34.723938,33.033295
4040,34.695567,33.077658
4041,34.699712,33.084669
4042,34.702124,33.082179
4043,34.706092,33.079584
4044,34.726209,33.079662
4045,34.724016,33.091132
4046,34.702539,33.094913
4047,34.695059,33.085133
4048,34.697164,33.094806
4049,34.735275,33.070164
4100,34.704230,33.056520
4101,34.706146,33.068695
4102,34.700532,33.067133
4103,34.693567,33.071931
4104,34.707861,33.054337
4105,34.727056,33.046201
4106,34.715215,33.057608
4107,34.710968,33.066563
4108,34.734488,33.059796
4130,34.703404,32.997877
4131,34.712775,32.988295
4150,34.665288,32.989557
4151,34.684973,32.987182
4152,34.681133,33.001631
4153,34.683758,33.006625
4154,34.683608,33.011676
4155,34.689387,33.013919
4156,34.691846,33.004500
4157,34.689641,32.992660
4158,34.697243,33.003139
4159,34.699799,32.989038
4170,34.715355,32.970724
4180,34.686818,32.957838
4181,34.685814,32.961666
4182,34.693091,32.957929
4183,34.693891,32.962550
4184,34.691068,32.967278
4185,34.688602,32.970875
4186,34.677442,32.979550
4187,34.684612,32.969021
4188,34.670471,32.969754
4189,34.672984,32.953624
4190,34.689338,32.948984
4191,34.697049,32.967063
4192,34.702013,32.964815
4193,34.725426,32.949533
4194,34.721993,32.933705
4500,34.811693,33.162600
4501,34.841283,33.197840
4502,34.775495,33.251910
4504,34.802655,33.224915
4505,34.799884,33.135238
4506,34.844510,33.150412
4507,34.827884,33.180357
4509,34.826735,33.202123
4510,34.801472,33.192178
4520,34.758583,33.160451
4521,34.724195,33.133980
4522,34.770239,33.084140
4523,34.750768,33.125354
4524,34.746984,33.216444
4525,34.726800,33.203601
4527,34.721080,33.105813
4528,34.730101,33.250386
4529,34.742971,33.183118
4530,34.759984,33.107788
4531,34.705490,33.108031
4532,34.711682,33.135325
4533,34.714408,33.161420
4534,34.714495,33.185135
4540,34.758077,32.974177
4541,34.782214,32.977023
4542,34.799132,33.030526
4543,34.808744,32.996815
4544,34.829521,32.966076
4545,34.791968,32.962826
4546,34.797798,32.946716
4547,34.782250,33.060263
4549,34.742866,32.989564
4550,34.764277,33.008707
4551,34.756059,33.030201
4560,34.830231,33.042299
4561,34.873426,33.075291
4562,34.870945,33.048962
4563,34.851241,33.105699
4564,34.817680,33.098191
4565,34.865947,33.003752
4566,34.844751,33.026686
4569,34.882196,33.106082
4600,34.683204,32.760642
4601,34.722646,32.775614
4602,34.701292,32.668387
4603,34.738753,32.733930
4604,34.685881,32.799013
4605,34.707969,32.713089
4606,34.709519,32.731161
4607,34.668601,32.701604
4620,34.672522,32.884276
4630,34.689374,32.921476
4631,34.706066,32.903457
4632,34.667439,32.934080
4633,34.701976,32.841597
4636,34.680975,32.943282
4640,34.600029,32.966383
4645,34.629762,32.973560
4651,34.654928,32.958623
4652,34.642644,32.991300
4700,34.768613,32.785323
4710,34.754048,32.816505
4711,34.784737,32.863947
4712,34.760583,32.924774
4713,34.731840,32.872558
4714,34.764724,32.870987
4715,34.749527,32.842321
4716,34.802387,32.877860
4717,34.738363,32.895244
4730,34.851128,32.913793
4740,34.799069,32.898155
4741,34.851114,32.946974
4742,34.831985,32.887406
4743,34.852281,32.891482
4744,34.823321,32.922504
4746,34.792946,32.913749
4747,34.881124,32.903968
4750,34.798843,32.924028
4760,34.855853,32.806480
4770,34.839418,32.764711
4771,34.836229,32.787768
4772,34.815052,32.827370
4773,34.813104,32.735837
4774,34.781168,32.731396
4775,34.805803,32.797477
4776,34.840678,32.854889
4777,34.805126,32.766286
4778,34.865840,32.836686
4779,34.863154,32.871297
4780,34.820679,32.807570
4810,34.922259,32.924228
4814,34.903035,32.821948
4815,34.881721,32.832071
4820,34.910138,32.880010
4840,34.940884,32.840476
4842,34.919236,32.812062
4843,34.922407,32.781803
4844,34.949854,32.807294
4845,34.927993,32.826523
4846,34.932400,32.796232
4860,34.917751,33.018840
4870,34.892008,33.042836
4871,34.890129,33.012799
4872,34.929104,32.994908
4873,34.924381,32.967691
4874,34.897247,33.002230
4875,34.945375,32.992581
4876,34.943607,32.962973
4878,34.892898,32.952838
4879,34.902769,32.988350
5280,35.036235,33.980636
5281,35.047266,33.979811
5282,35.046421,33.987850
5283,35.058537,33.989874
5284,35.058824,33.978053
5285,35.037456,33.968671
5286,35.015560,33.979323
5288,35.037946,33.985459
5289,35.043957,33.993969
5290,35.054880,34.005479
5291,35.041639,34.003789
5292,35.021900,34.004970
5295,35.039145,34.024870
5296,35.015297,34.040671
5297,34.995960,34.053138
5320,35.002686,33.887672
5330,34.988228,34.008627
5350,35.050431,33.900458
5370,35.082380,33.928992
5380,35.059561,33.954157
5390,35.007861,33.932838
5500,35.047572,33.789973
5510,35.039782,33.841905
5521,35.105188,33.858049
5563,35.105030,33.798738
6010,34.917901,33.624958
6011,34.919031,33.628234
6012,34.924062,33.629513
6013,34.927614,33.629653
6015,34.920523,33.631478
6016,34.921144,33.635255
6017,34.926942,33.638275
6018,34.927372,33.634344
6019,34.943567,33.645219
6020,34.912815,33.630902
6021,34.915188,33.631366
6022,34.913740,33.636525
6023,34.916885,33.635856
6025,34.908918,33.632553
6026,34.907711,33.636877
6027,34.901332,33.633725
6028,34.892657,33.635633
6030,34.913776,33.623506
6031,34.901937,33.625266
6035,34.912574,33.615533
6036,34.916020,33.613443
6037,34.913109,33.605501
6040,34.907275,33.598589
6041,34.918231,33.593634
6042,34.918643,33.605538
6043,34.923907,33.604253
6045,34.922290,33.619093
6046,34.926292,33.611517
6047,34.931879,33.612839
6050,34.922159,33.624275
6051,34.927807,33.622531
6052,34.934425,33.617450
6053,34.934701,33.623269
6055,34.940490,33.615596
6056,34.941007,33.624678
6057,34.934160,33.628919
6058,34.933713,33.634032
6059,34.939212,33.639050
6060,34.935475,33.590020
7000,34.854550,33.600386
7020,34.885368,33.585949
7040,34.992691,33.656699
7041,34.968497,33.660927
7060,34.956043,33.633874
7080,35.004126,33.694532
7081,34.977944,33.686067
7100,34.911156,33.580676
7101,34.964430,33.568936
7102,34.936808,33.598749
7103,34.947549,33.582791
7104,34.952200,33.601727
7105,34.901088,33.565828
7130,34.873518,33.622913
7499,34.876964,33.618761
7501,35.006560,33.561002
7502,34.984274,33.744481
7503,34.987739,33.622439
7504,35.045274,33.695477
7505,35.026326,33.622357
7506,34.993778,33.775257
7510,35.019118,33.742530
7520,34.975914,33.847061
7530,34.997040,33.785760
7550,34.846998,33.574961
7560,34.830204,33.590018
7561,34.822889,33.542956
7562,34.858984,33.545443
7570,34.864522,33.493275
7571,34.857033,33.459083
7572,34.800286,33.445254
7573,34.814387,33.460605
7574,34.828529,33.480019
7575,34.827951,33.512737
7576,34.892120,33.514853
7577,34.798601,33.492751
7578,34.847121,33.433837
7600,35.059735,33.542264
7621,34.971719,33.515706
7623,35.032983,33.512276
7640,34.904448,33.387649
7641,34.938671,33.489638
7642,34.923280,33.339525
7643,34.923679,33.531207
7647,34.952299,33.430919
7648,34.901424,33.440334
7649,34.953294,33.468396
7700,34.874348,33.311865
7710,34.871155,33.351897
7711,34.889051,33.192289
7712,34.889057,33.233304
7713,34.838110,33.274595
7714,34.838977,33.300047
7715,34.840430,33.244533
7716,34.866074,33.152357
7718,34.891042,33.158200
7719,34.838728,33.235737
7730,34.783393,33.409085
7731,34.822857,33.359112
7733,34.766986,33.293678
7735,34.838284,33.400099
7736,34.733535,33.292749
7737,34.752685,33.368541
7739,34.732133,33.337246
7740,34.769025,33.321338
7741,34.798368,33.340249
7743,34.764959,33.349948
8010,34.778522,32.425551
8011,34.775554,32.430516
8015,34.777874,32.410050
8016,34.784230,32.413756
8020,34.787433,32.428500
8021,34.785137,32.435453
8025,34.795224,32.445946
8026,34.792226,32.452839
8027,34.778542,32.438069
8028,34.773397,32.442147
8035,34.765870,32.437124
8036,34.761344,32.429349
8040,34.758999,32.407218
8041,34.758507,32.416274
8042,34.750460,32.425112
8045,34.769256,32.407580
8046,34.770569,32.414518
8047,34.771242,32.425049
8048,34.766749,32.423885
8049,34.763624,32.419327
8200,34.764449,32.460053
8201,34.757922,32.450602
8202,34.756734,32.437454
8203,34.748806,32.444770
8204,34.740165,32.441639
8220,34.796758,32.403629
8221,34.798090,32.412589
8240,34.760972,32.475878
8250,34.807352,32.423633
8260,34.811749,32.405037
8270,34.820389,32.443797
8280,34.813595,32.456724
8290,34.808743,32.468058
8300,34.779494,32.461738
8310,34.745689,32.467381
8500,34.696695,32.605423
8501,34.755980,32.507836
8502,34.743690,32.540553
8503,34.729865,32.480621
8504,34.712205,32.536347
8505,34.728345,32.571979
8506,34.734989,32.606230
8507,34.725078,32.507242
8508,34.745608,32.568237
8520,34.778033,32.496015
8521,34.804597,32.555653
8522,34.798675,32.485793
8523,34.813836,32.563624
8524,34.791414,32.529864
8525,34.776250,32.564235
8526,34.767897,32.591153
8540,34.831506,32.484083
8541,34.839060,32.506176
8543,34.864703,32.446721
8544,34.859691,32.536643
8545,34.852094,32.562824
8546,34.852757,32.521361
8547,34.832441,32.543083
8549,34.883769,32.511628
8550,34.887365,32.476671
8551,34.898252,32.476651
8552,34.874570,32.557447
8560,34.880344,32.383867
8570,34.907726,32.335014
8572,34.882567,32.422889
8573,34.909128,32.409704
8574,34.833439,32.401422
8575,34.865662,32.356613
8577,34.839123,32.431450
8600,34.766654,32.628039
8601,34.786499,32.615469
8603,34.738950,32.666903
8604,34.766126,32.667087
8605,34.764204,32.708387
8606,34.782265,32.693438
8607,34.783546,32.652374
8608,34.797406,32.677969
8609,34.748470,32.634260
8620,34.832890,32.680381
8621,34.874935,32.689985
8623,34.885927,32.756814
8625,34.868346,32.719845
8626,34.830759,32.727624
8627,34.813256,32.710251
8628,34.812367,32.644427
8629,34.855101,32.735584
8630,34.840791,32.741769
8631,34.844862,32.709989
8640,34.950782,32.643777
8641,34.823080,32.615071
8642,34.818305,32.584198
8643,34.938186,32.605002
8644,34.893067,32.663976
8645,34.866005,32.641189
8646,34.881809,32.643808
8647,34.903775,32.592491
8648,34.915024,32.606106
8650,34.846962,32.619602
8651,34.882539,32.602141
8654,34.857376,32.587691
8700,35.003961,32.351223
8701,35.021318,32.345440
8702,34.939586,32.367024
8703,34.926647,32.387557
8704,34.963024,32.347488
8706,34.994520,32.352110
8720,34.928279,32.477932
8721,34.958951,32.455999
8722,34.941740,32.446111
8723,34.915008,32.454056
8724,34.957369,32.430160
8725,34.954479,32.469068
8726,34.938582,32.460644
8728,34.975289,32.459776
8729,34.978205,32.425837
8730,34.980965,32.453497
8740,34.935862,32.524254
8741,34.902238,32.550651
8742,34.923224,32.503719
8743,34.910517,32.520463
8744,34.911641,32.535362
8746,34.907336,32.572878
8747,34.943467,32.580810
8748,34.931638,32.543321
8749,34.893122,32.534560
8800,35.015475,32.581640
8802,34.954913,32.558935
8805,34.961529,32.481956
8806,34.986333,32.545992
8807,34.970561,32.528485
8808,34.987583,32.504317
8809,34.990672,32.535255
8810,34.992093,32.485009
8811,34.967697,32.503769
8812,34.945805,32.500109
8813,34.973537,32.483163
8814,34.960944,32.535871
8820,35.034998,32.430708
8840,35.031875,32.410005
8850,34.992632,32.445672
8851,34.999931,32.443329
8852,35.050338,32.331102
8854,35.026029,32.414461
8855,35.011540,32.434550
8870,35.147155,32.561541
8872,35.008060,32.472152
8873,35.063417,32.506709
8875,35.083114,32.545605
8876,35.034753,32.510084
8878,35.098641,32.601093
8879,35.050886,32.484598
8880,35.136118,32.539449
8881,35.117430,32.535589
8882,35.030093,32.472966
8884,35.006466,32.465694
