35.064279932523,32.686931007814
35.063806716646,32.686828453538
35.063591041697,32.686748882287
35.063415897643,32.68661932741
35.06322149035,32.686327339625
35.063034213937,32.686003854899
35.062847647715,32.685815655866
35.062710274352,32.68578968529
35.062628814767,32.685839916005
35.062407352721,32.686067296839
35.062322286725,32.686117630792
35.062244327561,32.68612724455
35.062016634202,32.685862698651
35.061859543702,32.685638216648
35.061766522548,32.685575724253
35.061721897147,32.685576076244
35.061499700829,32.685659038969
35.061307359142,32.685782309573
35.06105590465,32.685951293501
35.06092216188,32.685934261673
35.060263654831,32.685614312332
35.060181975813,32.685614987219
35.060111797347,32.685669694372
35.059875885471,32.685991983978
35.059779606025,32.686028795107
35.059504988426,32.686026410706
35.059270901542,32.685974044498
35.058953999329,32.685692127055
35.058771390411,32.685535482129
35.058645141831,32.685522944775
35.058549080656,32.685609490275
35.058332647355,32.686107580934
35.058222120384,32.686248346863
35.057925981199,32.686395067713
35.057784903536,32.686400670726
35.057743994774,32.686373880186
35.057701882258,32.686126000211
35.057784021338,32.685502464456
35.057757563877,32.685416931119
35.057649679524,32.685359109911
35.057457384883,32.685500461072
35.057306020872,32.685641563703
35.057064462899,32.685593750588
35.056856476632,32.685559281825
35.056679939027,32.685553718824
35.056514487234,32.685546848289
35.05533081322,32.685151801048
35.054861998146,32.684904664841
35.053881465951,32.684138392662
35.053675464315,32.683931665927
35.053029744561,32.683504380088
35.052234187372,32.683250745429
35.051449122027,32.683320505792
35.050691971387,32.683481390185
35.050475843716,32.682815386305
35.050097955296,32.681763652979
35.049744978888,32.681103524245
35.049455115833,32.680583664132
35.049124273175,32.680011887881
35.049025919382,32.679808832167
35.048060847224,32.679037189795
35.047633684901,32.678659476393
35.047543890564,32.678523119527
35.047337654601,32.67758623001
35.047195442198,32.676860303475
35.046925316306,32.676040851578
35.046822532527,32.675700484894
35.046787105521,32.675398639325
35.046780593455,32.675188722708
35.046647445729,32.674889705736
35.046589917134,32.674650878227
35.046425924409,32.674012208572
35.046304621225,32.67362644087
35.046356433105,32.673382026167
35.046931082637,32.672179662191
35.046950196909,32.670582497073
35.046942812035,32.670220324905
35.04684872656,32.669306247677
35.04701671046,32.668291748004
35.047252807045,32.667494687345
35.047540021348,32.6669290585
35.047754392297,32.666529003221
35.047868192199,32.666308287706
35.04799770403,32.665900527028
35.048061555257,32.665581007457
35.048096120057,32.664875078189
35.047798829774,32.66387936793
35.047704642377,32.663627855261
35.047315524407,32.662974573371
